Id,Label,timeset,username,category,post_activity,fan_count,talking_about_count,users_can_post,link
77941253294,Vannen Watches,,vannenwatches,Jewelry/Watches,0.02,15890,15,no,https://www.facebook.com/vannenwatches/
279536132087816,Spitting Ink Custom Productions,,William.Moore.Art,Artist,0,360,3,no,https://www.facebook.com/William.Moore.Art/
249425825092364,Moriarty Comic,,moriartycomic,Book,0.01,1193,9,yes,https://www.facebook.com/moriartycomic/
97571415903,Alliance Game Distributors,,AllianceGameDistributors,Board Game,0.03,3822,81,yes,https://www.facebook.com/AllianceGameDistributors/
170392609671671,Diamond Select Toys,,diamondselecttoys,Games/Toys,0.07,41416,300,yes,https://www.facebook.com/diamondselecttoys/
220243681430399,Diamond Comic Distributors,,diamondcomicdistributors,Book & Magazine Distributor,0.01,5390,181,no,https://www.facebook.com/diamondcomicdistributors/
108115835883357,Diamond Comic Distributors,,,Interest,0,1953,0,no,https://www.facebook.com/pages/Diamond-Comic-Distributors/108115835883357
111177125575529,Tandy Leather,,tandyleather,Retail Company,0.03,83928,1258,no,https://www.facebook.com/tandyleather/
496856753657662,RebelArt Design,,rebelartdesign,Artist,0,4598,2,yes,https://www.facebook.com/rebelartdesign/
331440413552043,Tinker,,tinker.official,TV Show,0,2220,0,yes,https://www.facebook.com/tinker.official/
104740199612063,Sid & Marty Krofft,,sidandmartykrofft,Broadcasting & Media Production Company,0.01,3579,16,yes,https://www.facebook.com/sidandmartykrofft/
144828142213330,Young Hollywood Awards,,,Interest,0,448,0,no,https://www.facebook.com/pages/Young-Hollywood-Awards/144828142213330
132433556918417,Munky King,,munkykingtoys,Brand,0.02,8289,8,no,https://www.facebook.com/munkykingtoys/
419033574800166,Adera,,AderaGame,Video Game,0,30577,21,yes,https://www.facebook.com/AderaGame/
186065734789270,Calaveritas,,,Clothing (Brand),0,45678,18,yes,https://www.facebook.com/Calaveritas-186065734789270/
199231663440866,Kathy Valentine,,kathyvalentineofficial,Musician/Band,0.01,14249,67,yes,https://www.facebook.com/kathyvalentineofficial/
539738129412488,The Boom Boom Girls of Wrestling,,TheBoomBoomGirlsOfWrestling,Movie,0,580,0,yes,https://www.facebook.com/TheBoomBoomGirlsOfWrestling/
247131455264,T.K. Miller,,TKMillerSculpt,Artist,0,5740,0,yes,https://www.facebook.com/TKMillerSculpt/
169455499735719,Jumpin Jammerz,,JumpinJammerzFootedPajamas,Clothing (Brand),0,38289,10,yes,https://www.facebook.com/JumpinJammerzFootedPajamas/
475608762495273,Nerd Clout,,Nerdclout,Just For Fun,0,6457,9,yes,https://www.facebook.com/Nerdclout/
220779885077,The Oatmeal,,theoatmeal,Entertainment Website,0.03,4059860,143820,yes,https://www.facebook.com/theoatmeal/
112847172087256,Thirteenth Floor,,thirteenthfloor,Shopping & Retail,0.06,74268,183,yes,https://www.facebook.com/thirteenthfloor/
147508686666,Harebrained!,,HarebrainedDesign,Shopping & Retail,0.03,28917,1316,yes,https://www.facebook.com/HarebrainedDesign/
344768788934276,Emoki,,EmokiWear,Electronics,0,1062,0,no,https://www.facebook.com/EmokiWear/
106319426105952,Level Up Outfitters,,levelupoutfitters,Clothing Store,0.01,54358,52,no,https://www.facebook.com/levelupoutfitters/
44017137151,Kinokuniya USA,,KinokuniyaUSA,Bookstore,0.14,20945,385,yes,https://www.facebook.com/KinokuniyaUSA/
122025727816034,Makimanga,,,Advertising Agency,0,84,0,yes,https://www.facebook.com/Makimanga-122025727816034/
74620675198,Throwboy,,throwboy,Home Decor,0,19117,23,yes,https://www.facebook.com/throwboy/
451392278289557,The Superhero Experience,,,Organization,0,266,0,yes,https://www.facebook.com/The-Superhero-Experience-451392278289557/
374819915878036,Medieval Times Dinner & Tournament - Buena Park,,MedievalTimesBP,Theme Restaurant,0.05,95504,1476,yes,https://www.facebook.com/MedievalTimesBP/
31330523428,Medieval Times Dinner & Tournament,,MedievalTimes,Local Business,0.05,1083746,3360,yes,https://www.facebook.com/MedievalTimes/
355092274525930,PiÃ±ata Design Studio,,LaPinataDesignStudio,Party Supply & Rental Shop,0.01,932,6,yes,https://www.facebook.com/LaPinataDesignStudio/
130803170298754,Dynamic Comics,,dynamicomics,Company,0,165,4,yes,https://www.facebook.com/dynamicomics/
420569891301343,Comics and Mangas Rock My World,,comicsnmanga,Media/News Company,0.6,31432,276,yes,https://www.facebook.com/comicsnmanga/
137213121674,Toynk Toys,,ToynkToys,Collectibles Store,0.04,9130,646,yes,https://www.facebook.com/ToynkToys/
191353947594873,Desu-Nation,,DesuNationStore,Collectibles Store,0.02,2792,25,yes,https://www.facebook.com/DesuNationStore/
115550647716,Image Anime Co.,,imageanime,Collectibles Store,0.02,8425,142,yes,https://www.facebook.com/imageanime/
130409720363967,SixOn Clothing,,sixonclothing,Clothing (Brand),0.01,5834,29,no,https://www.facebook.com/sixonclothing/
41967091792,Steppie Clothing,,steppie.panda,Clothing (Brand),0,15378,10,yes,https://www.facebook.com/steppie.panda/
210872395634602,Super Fun Geek Time,,wizardlywalkthroughs,Personal Website,0,1374,0,yes,https://www.facebook.com/wizardlywalkthroughs/
244154350651,Scott Shawâ€™s Oddball Comics,,scottshawsoddballcomics,Website,0.04,1890,265,yes,https://www.facebook.com/scottshawsoddballcomics/
124860157540273,Comic Geeks,,,Nonprofit Organization,0.07,21428,153,yes,https://www.facebook.com/Comic-Geeks-124860157540273/
290608138082,Robert Kirkman,,,Author,0,26291,12,yes,https://www.facebook.com/Robert-Kirkman-290608138082/
264042953676259,Bongo Comics,,BongoComics,Publisher,0.04,9120,175,no,https://www.facebook.com/BongoComics/
200545953297009,The Grimps,,TheGrimps,Musician/Band,0.08,20748,115,yes,https://www.facebook.com/TheGrimps/
485459884844593,The Classic Nerd,,TheClassicNerd,Fictional Character,0.02,72624,1877,yes,https://www.facebook.com/TheClassicNerd/
318122138242811,Free Arts,,FreeArtsLA,Nonprofit Organization,0.01,4866,5,yes,https://www.facebook.com/FreeArtsLA/
237838649568563,Sweet Beats,,sweetbeatsla,Shopping & Retail,0,1998,1,yes,https://www.facebook.com/sweetbeatsla/
54388815406,Blood is the New Black,,BloodIsTheNewBlack,Clothing (Brand),0,8555,4,yes,https://www.facebook.com/BloodIsTheNewBlack/
106085526089299,Ralph Bakshi,,,Producer,0,6572,0,no,https://www.facebook.com/pages/Ralph-Bakshi/106085526089299
59299043586,Flipside Fanzine Memorial,,FlipsideFanzineMemorial,Magazine,0.01,27261,876,yes,https://www.facebook.com/FlipsideFanzineMemorial/
91438358309,Slash Magazine & Records,,,Record Label,0.04,24622,760,yes,https://www.facebook.com/Slash-Magazine-Records-91438358309/
456619017732844,Abby Dark-Star,,abbydarkstar,Gaming Video Creator,0.06,484774,1114,yes,https://www.facebook.com/abbydarkstar/
476827432335644,Klytaemnestra Costuming,,klytaemnestra.cosplay,Artist,0,7385,0,yes,https://www.facebook.com/klytaemnestra.cosplay/
311111488977455,OwlDepot,,owldepotcosplay,Artist,0,8557,2,yes,https://www.facebook.com/owldepotcosplay/
279915612026611,Kitsune Kid,,itstheKitsuneKid,Artist,0.01,212988,92,yes,https://www.facebook.com/itstheKitsuneKid/
416456041746605,WindoftheStars Cosplay,,WindofthestarsCosplay,Artist,0.01,303426,233,yes,https://www.facebook.com/WindofthestarsCosplay/
124368184246996,Nik Holmes Illustration,,zombiedollarcreative,Artist,0,7635,2,yes,https://www.facebook.com/zombiedollarcreative/
517456848279710,Jose Delbo,,,Artist,0,797,1,yes,https://www.facebook.com/Jose-Delbo-517456848279710/
153897071324464,MoshiGames,,MoshiGames,Website,0,21732,5,no,https://www.facebook.com/MoshiGames/
418230871542677,Mahalo Tiki,,Mahalotiki,Arts & Entertainment,0.01,23192,212,yes,https://www.facebook.com/Mahalotiki/
139255324850,10 Worlds Studio,,10worldsstudio,Media/News Company,0,806,0,yes,https://www.facebook.com/10worldsstudio/
201951943166727,Thirdman Records,,,Local Business,0,414,0,no,https://www.facebook.com/pages/Thirdman-Records/201951943166727
56833114165,Wolfenstein,,Wolfenstein,Video Game,0.02,400355,632,yes,https://www.facebook.com/Wolfenstein/
133003717928,Jedi Elvis,,jedielvis,Musician/Band,0,1951,6,yes,https://www.facebook.com/jedielvis/
153900421347503,Plotagon,,Plotagon,App Page,0.04,9100,109,no,https://www.facebook.com/Plotagon/
228517257187143,The Merry Henchmen Sketch Comedy Group,,themerryhenchmen,Comedian,0.01,1799,31,yes,https://www.facebook.com/themerryhenchmen/
9823531202,Artful Investments,,,Retail Company,0,14,0,no,https://www.facebook.com/Artful-Investments-9823531202/
192776307415305,Gear Duran,,gear.duran,Artist,0,12008,33,no,https://www.facebook.com/gear.duran/
297357862313,"J. Valentine, Inc.",,jvalentineinc,Clothing (Brand),0.09,13106,27,yes,https://www.facebook.com/jvalentineinc/
118951846978,Hot Topic,,hottopic,Clothing (Brand),0.27,5766494,21751,yes,https://www.facebook.com/hottopic/
193636460705585,Smog City Brewing,,smogcitybrewing,Brewery,0.03,10009,146,yes,https://www.facebook.com/smogcitybrewing/
124310070961275,Mr Benja,,mrbenjaonline,Artist,0.01,426,0,yes,https://www.facebook.com/mrbenjaonline/
407333259361200,Amazing Las Vegas Comic Con,,AmazingLasVegasComicCon,Company,0.01,10142,9,no,https://www.facebook.com/AmazingLasVegasComicCon/
106988796002892,Hyperkin,,HyperkinGames,Games/Toys,0.03,40632,107,yes,https://www.facebook.com/HyperkinGames/
103588453007190,Cinematic Titanic,,cinematictitanic,Comedian,0.01,23918,13,yes,https://www.facebook.com/cinematictitanic/
165914056766355,"Alexander Sinclair, M.D. Inc.",,beverlyhillsplasticsurgeon,Plastic Surgeon,0,919,5,yes,https://www.facebook.com/beverlyhillsplasticsurgeon/
10551213126,Evil Ink Comics,,evilinkcomics,Publisher,0,14312,27,yes,https://www.facebook.com/evilinkcomics/
100600156668500,Tweeterhead,,Tweeterhead,Company,0.03,12385,227,no,https://www.facebook.com/Tweeterhead/
113478065329105,Tim Seeley,,,Author,0,858,0,no,https://www.facebook.com/pages/Tim-Seeley/113478065329105
130519859597,Tales Of The Brothers Three,,brothers3comics,Entertainment Website,0,265,0,yes,https://www.facebook.com/brothers3comics/
155691925705,Pixelated Geek,,PixelatedGeek,Media/News Company,0.06,1570,8,yes,https://www.facebook.com/PixelatedGeek/
428627767172304,Kung Fu Fairies,,KungFuFairies,TV Show,0,631,0,yes,https://www.facebook.com/KungFuFairies/
23582979390,Dungeon Master,,DungeonMasterShow,Landmark & Historical Place,0,1428,3,yes,https://www.facebook.com/DungeonMasterShow/
339127809523560,Merchants Of Hyrule,,MerchOfHyrule,Retail Company,0,52,0,yes,https://www.facebook.com/MerchOfHyrule/
314578978558079,Astral Chrysalis Designs,,AstralChrysalis,Shopping & Retail,0.01,8137,23,yes,https://www.facebook.com/AstralChrysalis/
49445099378,ReelzChannel,,ReelzChannel,TV Network,0.08,235286,2216,yes,https://www.facebook.com/ReelzChannel/
158402424305832,"5D. A Sci-Fi, Fantasy & Horror website",,5Dblog,Personal Blog,0.07,2683,77,yes,https://www.facebook.com/5Dblog/
126596600692255,Oddball Books,,OddballBooks,Retail Company,0.01,180,1,yes,https://www.facebook.com/OddballBooks/
421264601220812,Chris Lowk Art Page,,ChrisLowkArt,Artist,0,382,1,yes,https://www.facebook.com/ChrisLowkArt/
201054833261772,Elvira's Movie Macabre,,,TV Show,0,4992,8,yes,https://www.facebook.com/Elviras-Movie-Macabre-201054833261772/
116071105895,Clockwork Couture,,ClockworkCouture,Retail Company,0,35922,58,no,https://www.facebook.com/ClockworkCouture/
171035709612999,Wednesday Wolf,,WednesdayWolf,Artist,0,7250,16,yes,https://www.facebook.com/WednesdayWolf/
314562595220778,Mazza Art,,jimmazzaart,Artist,0,3016,6,yes,https://www.facebook.com/jimmazzaart/
511853302209168,The Art of Jose Cabrera,,TheArtOfJoseCabrera,Artist,0,429,1,yes,https://www.facebook.com/TheArtOfJoseCabrera/
51731211609,Committed Comics,,CommittedComicsPage,Comic Bookstore,0.01,2797,0,yes,https://www.facebook.com/CommittedComicsPage/
128637087200113,Magick Haus,,MagickHaus,Artist,0,233,0,yes,https://www.facebook.com/MagickHaus/
369465919761795,Kisses or Stitches,,KissesOrStitches,Local Business,0,967,1,yes,https://www.facebook.com/KissesOrStitches/
270759951686,JASON DAVID FRANK - Official Fan Page,,jasondfrank,Actor,0.81,910694,23915,yes,https://www.facebook.com/jasondfrank/
485460624836052,Gamer Chicks R Us,,,Community,0,17626,21,yes,https://www.facebook.com/Gamer-Chicks-R-Us-485460624836052/
160271557370691,SomeWhatNerdy,,Somewhatnerdy,Entertainment Website,0.09,11939,803,yes,https://www.facebook.com/Somewhatnerdy/
167294386661532,Cartoon Lagoon Studios,,Cartoonlagoonstudios,Company,0.1,1113,90,yes,https://www.facebook.com/Cartoonlagoonstudios/
153636475775,Mero Games,,,Video Game,0,1296,1,yes,https://www.facebook.com/Mero-Games-153636475775/
232222423586363,Zombie Blood Run,,ZombieBloodRun,Just For Fun,0,3833,1,yes,https://www.facebook.com/ZombieBloodRun/
115020001917491,Bamboota,,BamsArtandStuff,Artist,0,24009,12,yes,https://www.facebook.com/BamsArtandStuff/
316645617262,Save The Sperels,,sperels,Games/Toys,0,664,2,yes,https://www.facebook.com/sperels/
10612146821,Akumu Ink,,akumuink,Clothing (Brand),0.03,51280,695,yes,https://www.facebook.com/akumuink/
105694786129994,The Looking Glass Wars,,,Interest,0,22254,0,no,https://www.facebook.com/pages/The-Looking-Glass-Wars/105694786129994
227597847379339,Debbie Reynolds,,thedebbiereynolds,Public Figure,0,326972,90,yes,https://www.facebook.com/thedebbiereynolds/
247111318675334,Galaxy Creations,,customprop,Just For Fun,0.01,2473,2,yes,https://www.facebook.com/customprop/
45652578445,Sock Dreams,,sockdreams,Clothing Store,0.07,61948,386,yes,https://www.facebook.com/sockdreams/
56296974411,FEARnet,,fearnet,TV Network,0,486447,183,yes,https://www.facebook.com/fearnet/
110247798992977,The Ave Los Angeles,,theavelosangeles,Footwear Store,0,30362,39,yes,https://www.facebook.com/theavelosangeles/
124760317701326,"Ghost Bouncers, inc",,GhostBouncers,Community,0,135,0,yes,https://www.facebook.com/GhostBouncers/
189563937833678,DeeTen,,ArtbyDeeTen,Artist,0,1011,1,yes,https://www.facebook.com/ArtbyDeeTen/
372673372781114,myfilmrocks.com,,myfilmrocks,Entertainment Website,0,1643,2,yes,https://www.facebook.com/myfilmrocks/
150729525040989,Dustbunny,,DBCosplay,Artist,0.01,275592,234,yes,https://www.facebook.com/DBCosplay/
265996183461875,Write Fuzzy,,writefuzzy,Company,0,136,0,yes,https://www.facebook.com/writefuzzy/
198271026906984,Engravers Lane,,engraverslane,Local Business,0,77,0,yes,https://www.facebook.com/engraverslane/
298655543498361,Madness The Party Shop,,madnessthepartyshop,Arts & Entertainment,0.04,1225,16,yes,https://www.facebook.com/madnessthepartyshop/
263676913653310,Ani-Mia,,Ani.Mia.Cosplay,Artist,0.06,846904,3802,yes,https://www.facebook.com/Ani.Mia.Cosplay/
424191191091914,The Katerpillar: Kill and Virva Peikko,,TheKaterpillar,Artist,0,280,0,yes,https://www.facebook.com/TheKaterpillar/
106579692712331,Ex-Machina,,,Book,0,3450,0,yes,https://www.facebook.com/pages/Ex-Machina/106579692712331
107879695900229,Cerebus the Aardvark,,,Local Business,0,2666,0,no,https://www.facebook.com/pages/Cerebus-the-Aardvark/107879695900229
70534759244,Society6,,Society6,Website,0.05,786282,2332,no,https://www.facebook.com/Society6/
181403911999098,FN PLATFORM,,FNPLATFORM,Company,0.05,2307,37,yes,https://www.facebook.com/FNPLATFORM/
112251615452573,2DBean,,brett2dbean,Arts & Humanities Website,0.06,9492,561,yes,https://www.facebook.com/brett2dbean/
295707280474672,Mezco Toyz,,MezcoToyz,Toy Store,0.08,40807,932,no,https://www.facebook.com/MezcoToyz/
204365942922717,License Global Magazine,,licensemag,Magazine,0.13,3894,59,yes,https://www.facebook.com/licensemag/
178813675874,Toy Art Gallery,,toyartgallery,Toy Store,0.01,12064,74,yes,https://www.facebook.com/toyartgallery/
296658857075807,Diani & Devine,,DianiAndDevine,Comedian,0,271,0,yes,https://www.facebook.com/DianiAndDevine/
158591480868627,99wooster.com  99wooster@gmail.com,,,Clothing (Brand),0.02,871,18,no,https://www.facebook.com/99woostercom-99woostergmailcom-158591480868627/
456483324382749,Custom Comic Displays,,CustomComicDisplays,Arts & Entertainment,0.01,6119,2,yes,https://www.facebook.com/CustomComicDisplays/
189003807811183,chrisraimoart.com,,chrisraimoartfan,Artist,0.13,5630,305,yes,https://www.facebook.com/chrisraimoartfan/
216838222095,Party Xtreme Rentals,,PartyXtremeRentals,Event Planner,0,1062,12,yes,https://www.facebook.com/PartyXtremeRentals/
283587955037591,Bon Qui Qui,,BonQuiQui,Fictional Character,0,628897,350,yes,https://www.facebook.com/BonQuiQui/
176707199089091,L.A. Fabricators,,LAFabricators,Art Gallery,0,798,0,yes,https://www.facebook.com/LAFabricators/
119617241420924,Hot Nerd Girl,,hotnerdgirl,Author,0.05,64728,2645,yes,https://www.facebook.com/hotnerdgirl/
115893621802856,ActionStudioWorks,,ActionStudioWorks,Entertainment Website,0,204,0,yes,https://www.facebook.com/ActionStudioWorks/
99391385764,Geeks of Doom,,geeksofdoom,Media/News Company,0.22,78864,275,yes,https://www.facebook.com/geeksofdoom/
193000154061146,Jenny Parks Illustration,,jennyparksillus,Artist,0.01,8811,595,yes,https://www.facebook.com/jennyparksillus/
167153289973388,Altair-4-Collectibles,,,Antique Store,0,37,0,yes,https://www.facebook.com/Altair-4-Collectibles-167153289973388/
203067283051425,Sky Bound,,skyboundbook,Book,0,331,1,yes,https://www.facebook.com/skyboundbook/
263160803725176,Choco Comic Studio,,chococomicstudio,Arts & Humanities Website,0,32,0,yes,https://www.facebook.com/chococomicstudio/
298531116909794,BlasterCON,,BlasterCON,Event,0,480,0,no,https://www.facebook.com/BlasterCON/
103110473070285,Mystic Crypt,,MysticCryptStore,Women's Clothing Store,0,3114,3,yes,https://www.facebook.com/MysticCryptStore/
470496156301464,Akirakirai,,akirakirai,Artist,0,1656,2,yes,https://www.facebook.com/akirakirai/
127436893935940,Trevor Wayne,,TheTrevorWayne,Artist,0.01,121235,80,no,https://www.facebook.com/TheTrevorWayne/
208829685922398,"Sherlock, Merlin, Doctor Who, and Harry Potter: Why I Cry Myself to Sleep.",,SherlockMerlinDoctorWhoHarryPotter,Community,0.01,35433,65,yes,https://www.facebook.com/SherlockMerlinDoctorWhoHarryPotter/
